# Phase 3 差分结果（旧能力 vs 规则图）  at=2026-09-23 19:53:09
# 列：结果 | 卡 | 能力 | 入口 | 目标模式 | 旧差分 | 新差分 | 说明
same	spell_aerial_strike	spell_summon_eagle	ActivateEffect	施法者玩家/PlayerSelf	P0.hand.flame_eagle.ab_n:0→6; P0.hand.flame_eagle.atk:0→3; P0.hand.flame_eagle.cnt:0→3; P0.hand.flame_eagle.hp:0→3; P0.hand.flame_eagle.mana:0→3; P0.hand.flame_eagle.sig_nz:0→3; P0.n_hand:4→7	P0.hand.flame_eagle.ab_n:0→6; P0.hand.flame_eagle.atk:0→3; P0.hand.flame_eagle.cnt:0→3; P0.hand.flame_eagle.hp:0→3; P0.hand.flame_eagle.mana:0→3; P0.hand.flame_eagle.sig_nz:0→3; P0.n_hand:4→7	
same	spell_armageddon	spell_damage4	ActivateEffect	打出目标/PlayTarget	P1.board.woodland.dmg:0→4	P1.board.woodland.dmg:0→4	
same	spell_burn	play_deal_damage5	ActivateEffect	选择目标/SelectTarget	P0.board.imp.dmg:0→5	P0.board.imp.dmg:0→5	
same	spell_extinct	spell_add_play_extinct	ActivateEffect	打出目标/PlayTarget	P1.board.woodland.ab_n:1→2	P1.board.woodland.ab_n:1→2	
same	spell_flood	spell_damage_per_hand	ActivateEffect	所有角色/AllCardsBoard	P1.board.fire_element.hp:3→1	P1.board.fire_element.hp:3→1	
same	spell_growth	spell_ally_attack_2	ActivateEffect	所有角色/AllCardsBoard	P0.board.imp.atk:1→3	P0.board.imp.atk:1→3	
same	spell_growth	spell_ally_hp_2	ActivateEffect	所有角色/AllCardsBoard	P0.board.imp.hp:1→3	P0.board.imp.hp:1→3	
same	spell_hibernate	spell_hibernate	ActivateEffect	打出目标/PlayTarget	(无状态变化)	(无状态变化)	
same	spell_projectiles	spell_projectile1_repeat	ActivateEffect	无/None	(无状态变化)	(无状态变化)	新路径动作数=0（图未被执行？）（一致但图未执行 → 判据不可信，必须查）
same	spell_split	play_damage3_creature	ActivateEffect	选择目标/SelectTarget	P0.board.imp.dmg:0→3	P0.board.imp.dmg:0→3	
same	spell_stomp	spell_kill_lowest_hp	ActivateEffect	所有角色/AllCardsBoard	P0.board.imp.ab_n:1→0; P0.board.imp.atk:1→0; P0.board.imp.cnt:1→0; P0.board.imp.hp:1→0; P0.board.imp.mana:1→0; P0.board.imp.sig_nz:1→0; P0.board.imp.st_SummonDisorder:1→0; P0.board.imp.st_SummonDisorder_dur:2→0; P0.discard.imp.ab_n:0→1; P0.discard.imp.atk:0→1; P0.discard.imp.cnt:0→1; P0.discard.imp.…	P0.board.imp.ab_n:1→0; P0.board.imp.atk:1→0; P0.board.imp.cnt:1→0; P0.board.imp.hp:1→0; P0.board.imp.mana:1→0; P0.board.imp.sig_nz:1→0; P0.board.imp.st_SummonDisorder:1→0; P0.board.imp.st_SummonDisorder_dur:2→0; P0.discard.imp.ab_n:0→1; P0.discard.imp.atk:0→1; P0.discard.imp.cnt:0→1; P0.discard.imp.…	
same	spell_stones	spell_damage1	ActivateEffect	打出目标/PlayTarget	P1.board.woodland.dmg:0→1	P1.board.woodland.dmg:0→1	
same	spell_stones	spell_draw1	ActivateEffect	施法者玩家/PlayerSelf	P0.deck.woodland.ab_n:5→4; P0.deck.woodland.cnt:5→4; P0.deck.woodland.hp:25→20; P0.deck.woodland.mana:10→8; P0.deck.woodland.sig_nz:5→4; P0.hand.woodland.ab_n:3→4; P0.hand.woodland.cnt:3→4; P0.hand.woodland.hp:15→20; P0.hand.woodland.mana:6→8; P0.hand.woodland.sig_nz:3→4; P0.n_deck:5→4; P0.n_hand:4→…	P0.deck.woodland.ab_n:5→4; P0.deck.woodland.cnt:5→4; P0.deck.woodland.hp:25→20; P0.deck.woodland.mana:10→8; P0.deck.woodland.sig_nz:5→4; P0.hand.woodland.ab_n:3→4; P0.hand.woodland.cnt:3→4; P0.hand.woodland.hp:15→20; P0.hand.woodland.mana:6→8; P0.hand.woodland.sig_nz:3→4; P0.n_deck:5→4; P0.n_hand:4→…	
same	spell_storm	spell_return_all	ActivateEffect	所有角色/AllCardsBoard	P0.board.imp.ab_n:1→0; P0.board.imp.atk:1→0; P0.board.imp.cnt:1→0; P0.board.imp.hp:1→0; P0.board.imp.mana:1→0; P0.board.imp.sig_nz:1→0; P0.board.imp.st_SummonDisorder:1→0; P0.board.imp.st_SummonDisorder_dur:2→0; P0.hand.imp.ab_n:0→1; P0.hand.imp.atk:0→1; P0.hand.imp.cnt:0→1; P0.hand.imp.hp:0→1; P0.h…	P0.board.imp.ab_n:1→0; P0.board.imp.atk:1→0; P0.board.imp.cnt:1→0; P0.board.imp.hp:1→0; P0.board.imp.mana:1→0; P0.board.imp.sig_nz:1→0; P0.board.imp.st_SummonDisorder:1→0; P0.board.imp.st_SummonDisorder_dur:2→0; P0.hand.imp.ab_n:0→1; P0.hand.imp.atk:0→1; P0.hand.imp.cnt:0→1; P0.hand.imp.hp:0→1; P0.h…	
same	spell_submerge	spell_add_submerge	ActivateEffect	打出目标/PlayTarget	(无状态变化)	(无状态变化)	
same	spell_treasure	spell_treasure	ActivateEffect	施法者玩家/PlayerSelf	(无状态变化)	(无状态变化)	
same	spell_wave	spell_send_hand	ActivateEffect	打出目标/PlayTarget	P1.board.woodland.ab_n:1→0; P1.board.woodland.cnt:1→0; P1.board.woodland.hp:5→0; P1.board.woodland.mana:2→0; P1.board.woodland.sig_nz:1→0; P1.board.woodland.st_SummonDisorder:1→0; P1.board.woodland.st_SummonDisorder_dur:2→0; P1.hand.woodland.ab_n:3→4; P1.hand.woodland.cnt:3→4; P1.hand.woodland.hp:15…	P1.board.woodland.ab_n:1→0; P1.board.woodland.cnt:1→0; P1.board.woodland.hp:5→0; P1.board.woodland.mana:2→0; P1.board.woodland.sig_nz:1→0; P1.board.woodland.st_SummonDisorder:1→0; P1.board.woodland.st_SummonDisorder_dur:2→0; P1.hand.woodland.ab_n:3→4; P1.hand.woodland.cnt:3→4; P1.hand.woodland.hp:15…	
same	star_tower	spell_draw_aura	EventEffect	施法者玩家/PlayerSelf	P0.deck.woodland.ab_n:5→4; P0.deck.woodland.cnt:5→4; P0.deck.woodland.hp:25→20; P0.deck.woodland.mana:10→8; P0.deck.woodland.sig_nz:5→4; P0.hand.woodland.ab_n:3→4; P0.hand.woodland.cnt:3→4; P0.hand.woodland.hp:15→20; P0.hand.woodland.mana:6→8; P0.hand.woodland.sig_nz:3→4; P0.n_deck:5→4; P0.n_hand:3→…	P0.deck.woodland.ab_n:5→4; P0.deck.woodland.cnt:5→4; P0.deck.woodland.hp:25→20; P0.deck.woodland.mana:10→8; P0.deck.woodland.sig_nz:5→4; P0.hand.woodland.ab_n:3→4; P0.hand.woodland.cnt:3→4; P0.hand.woodland.hp:15→20; P0.hand.woodland.mana:6→8; P0.hand.woodland.sig_nz:3→4; P0.n_deck:5→4; P0.n_hand:3→…	
same	strength_blessing	spell_buff1	ActivateEffect	选择目标/SelectTarget	P0.board.imp.atk:1→2; P0.board.imp.hp:1→2	P0.board.imp.atk:1→2; P0.board.imp.hp:1→2	
same	trap_explosive	trap_damage_all2	EventEffect	所有角色/AllCardsBoard	P1.board.fire_element.dmg:0→2	P1.board.fire_element.dmg:0→2	
same	trap_fish	secret_transform_fish	EventEffect	触发者/AbilityTriggerer	P1.board.fish.ab_n:0→1; P1.board.fish.atk:0→1; P1.board.fish.cnt:0→1; P1.board.fish.hp:0→1; P1.board.fish.mana:0→1; P1.board.fish.sig_nz:0→1; P1.board.fish.st_SummonDisorder:0→1; P1.board.fish.st_SummonDisorder_dur:0→2; P1.board.woodland.ab_n:1→0; P1.board.woodland.cnt:1→0; P1.board.woodland.hp:5→0;…	P1.board.fish.ab_n:0→1; P1.board.fish.atk:0→1; P1.board.fish.cnt:0→1; P1.board.fish.hp:0→1; P1.board.fish.mana:0→1; P1.board.fish.sig_nz:0→1; P1.board.fish.st_SummonDisorder:0→1; P1.board.fish.st_SummonDisorder_dur:0→2; P1.board.woodland.ab_n:1→0; P1.board.woodland.cnt:1→0; P1.board.woodland.hp:5→0;…	
same	tree_angry	regen_all	EventEffect	自身/Self	(无状态变化)	(无状态变化)	
same	vampire	kill_damage3_enemy_hero	OnKill	对手玩家/PlayerOpponent	P0.hp:30→33; P1.hp:30→27	P0.hp:30→33; P1.hp:30→27	
same	white_swan	activated_(1)_heal3	ActivateEffect	打出目标/PlayTarget	(无状态变化)	(无状态变化)	
same	wolf_alpha	play_summon_wolf	ActivateEffect	所有槽位/AllSlots	P0.board.wolf_baby.atk:0→1; P0.board.wolf_baby.cnt:0→1; P0.board.wolf_baby.hp:0→1; P0.board.wolf_baby.mana:0→1; P0.board.wolf_baby.onatk:0→1; P0.board.wolf_baby.sig_nz:0→1; P0.board.wolf_baby.st_SummonDisorder:0→1; P0.board.wolf_baby.st_SummonDisorder_dur:0→2; P0.n_board:2→3	P0.board.wolf_baby.atk:0→1; P0.board.wolf_baby.cnt:0→1; P0.board.wolf_baby.hp:0→1; P0.board.wolf_baby.mana:0→1; P0.board.wolf_baby.onatk:0→1; P0.board.wolf_baby.sig_nz:0→1; P0.board.wolf_baby.st_SummonDisorder:0→1; P0.board.wolf_baby.st_SummonDisorder_dur:0→2; P0.n_board:2→3	
same	wolf_furious	attack_add_attack1	EventEffect	自身/Self	P0.board.wolf_furious.atk:2→3	P0.board.wolf_furious.atk:2→3	
same	woodland	turn_green_heal	EventEffect	所有角色/AllCardsBoard	(无状态变化)	(无状态变化)	
same	world_tree_seedling	end_turn_blessing	EventEffect	施法者玩家/PlayerSelf	P0.mana:10→11	P0.mana:10→11	
same	zombie	play_debuff1	ActivateEffect	选择目标/SelectTarget	P1.board.fire_element.atk:4→3; P1.board.fire_element.hp:3→2	P1.board.fire_element.atk:4→3; P1.board.fire_element.hp:3→2	
# 汇总：一致 97｜DIFF 0｜★warn 0｜异常 0｜跳过 1｜共 98
